month,decile,return,stocks
2023-09-30,2,-0.007659117961163667,400
2023-09-30,3,-0.00319914904328667,386
2023-09-30,4,-0.009234643337369222,399
2023-09-30,5,5.183784720363598e-05,414
2023-09-30,6,0.0010129648043014734,386
2023-09-30,7,-7.799627056797543e-05,391
2023-09-30,8,0.0035099445181415775,394
2023-09-30,9,0.004280668857301138,392
2023-09-30,10,0.007597790082146507,440
2023-10-31,1,-0.013455857871541467,362
2023-10-31,2,-0.00315600410030555,404
2023-10-31,3,0.00818372577474879,393
2023-10-31,4,-0.0019071996537412276,403
2023-10-31,5,0.0016409632344977928,406
2023-10-31,6,-0.006028025480266959,390
2023-10-31,7,-0.01674180579805024,389
2023-10-31,8,-0.012612340720748344,407
2023-10-31,9,-0.020658968641287884,390
2023-10-31,10,-0.02286980405903076,440
2023-11-30,1,0.031032629417434256,365
2023-11-30,2,0.031846841117702245,406
2023-11-30,3,0.03759268064462328,396
2023-11-30,4,0.041298353411707976,405
2023-11-30,5,0.04021846736615505,412
2023-11-30,6,0.03375381809739865,390
2023-11-30,7,0.03759652966607424,394
2023-11-30,8,0.03572514429499227,407
2023-11-30,9,0.028799312763293516,395
2023-11-30,10,0.024434639671905456,442
2023-12-31,1,-0.028109326961990977,372
2023-12-31,2,-0.010276095873217008,407
2023-12-31,3,-0.021581339229745526,394
2023-12-31,4,-0.01912549303226083,410
2023-12-31,5,-0.02184481009554017,413
2023-12-31,6,-0.020364808218525324,396
2023-12-31,7,-0.019587910534389987,399
2023-12-31,8,-0.014727935352112163,405
2023-12-31,9,-0.01688789193888979,396
2023-12-31,10,-0.020685059080779968,446
2024-01-31,1,-0.25098382956164095,375
2024-01-31,2,-0.21691312577628044,410
2024-01-31,3,-0.2140234229672965,402
2024-01-31,4,-0.20179838619637092,406
2024-01-31,5,-0.18045792215683124,427
2024-01-31,6,-0.18823638390237793,393
2024-01-31,7,-0.17933076875089385,397
2024-01-31,8,-0.1563919807983664,411
2024-01-31,9,-0.1432334279082744,401
2024-01-31,10,-0.12293398221042487,451
2024-02-29,1,0.09342058223211624,379
2024-02-29,2,0.07745682208655962,412
2024-02-29,3,0.07944246098190559,399
2024-02-29,4,0.07826368539350942,416
2024-02-29,5,0.0728764762874617,429
2024-02-29,6,0.06954757122131767,392
2024-02-29,7,0.0655312973770671,411
2024-02-29,8,0.06879877690301554,404
2024-02-29,9,0.06369866499419727,407
2024-02-29,10,0.06518463195403122,453
2024-03-31,1,0.01388031069476289,380
2024-03-31,2,0.02242268791185223,420
2024-03-31,3,0.029944676880496072,402
2024-03-31,4,0.039347241393579487,422
2024-03-31,5,0.05229341662007132,426
2024-03-31,6,0.05602295256293763,406
2024-03-31,7,0.04993647873648545,410
2024-03-31,8,0.044481487037774485,414
2024-03-31,9,0.04681643114288518,408
2024-03-31,10,0.050541470274203366,455
2024-04-30,1,-0.08072913369534901,382
2024-04-30,2,-0.06060010097089099,422
2024-04-30,3,-0.05026970735522562,404
2024-04-30,4,-0.03074209066899743,423
2024-04-30,5,-0.0232609949203047,429
2024-04-30,6,-0.014979020641599066,410
2024-04-30,7,0.000613447991146409,408
2024-04-30,8,0.011730825754054817,419
2024-04-30,9,0.017598644048040415,407
2024-04-30,10,0.02241220098862398,460
2024-05-31,1,-0.03487423978822684,385
2024-05-31,2,-0.028599423595110092,418
2024-05-31,3,-0.012574912945991279,409
2024-05-31,4,-0.00955052018901151,425
2024-05-31,5,-0.01766623932475456,425
2024-05-31,6,-0.0066467984463953285,407
2024-05-31,7,-0.011267546629617372,413
2024-05-31,8,-0.005624896699148984,421
2024-05-31,9,-0.020175291580423086,406
2024-05-31,10,-0.012254629619058877,459
2024-06-30,1,-0.09262967930849494,378
2024-06-30,2,-0.08638193436718239,417
2024-06-30,3,-0.08461838959698462,404
2024-06-30,4,-0.08090302209471817,420
2024-06-30,5,-0.08265078016407874,428
2024-06-30,6,-0.08616072699994133,396
2024-06-30,7,-0.07653904479010734,411
2024-06-30,8,-0.0706043346356898,413
2024-06-30,9,-0.08200516822205432,408
2024-06-30,10,-0.07359948713143026,456
2024-07-31,1,-0.0036141903850464654,384
2024-07-31,2,0.004599400275114911,418
2024-07-31,3,0.011680833507481324,411
2024-07-31,4,0.013058461245663318,417
2024-07-31,5,9.710098278938656e-05,433
2024-07-31,6,0.001664599703239334,404
2024-07-31,7,0.006048188348792443,410
2024-07-31,8,0.007258632962471034,418
2024-07-31,9,0.006295712530428127,411
2024-07-31,10,0.0030831380043328423,457
2024-08-31,1,-0.08764735208920346,381
2024-08-31,2,-0.06322606359650079,416
2024-08-31,3,-0.04958092023371252,409
2024-08-31,4,-0.04334206486062597,426
2024-08-31,5,-0.03631073815110165,431
2024-08-31,6,-0.04212931933697863,397
2024-08-31,7,-0.02863844506111602,420
2024-08-31,8,-0.03256736587724098,415
2024-08-31,9,-0.029827077826677578,410
2024-08-31,10,-0.03009451766465201,461
2024-09-30,1,0.25415584137176433,380
2024-09-30,2,0.26297801209376004,419
2024-09-30,3,0.26348589402508527,409
2024-09-30,4,0.24757052864512955,419
2024-09-30,5,0.23851968287822703,426
2024-09-30,6,0.24188166510194356,407
2024-09-30,7,0.2316503449955075,409
2024-09-30,8,0.22867269253266206,419
2024-09-30,9,0.2236512141484744,409
2024-09-30,10,0.2092125971168229,456
2024-10-31,1,0.18191554424035608,378
2024-10-31,2,0.135643562647795,420
2024-10-31,3,0.12321238606282804,402
2024-10-31,4,0.09036930674992592,428
2024-10-31,5,0.07024602329004873,427
2024-10-31,6,0.06693603439295975,401
2024-10-31,7,0.03048815392957165,419
2024-10-31,8,0.03535616330392376,411
2024-10-31,9,0.023934390037235714,411
2024-10-31,10,0.007645893255410211,457
2024-11-30,1,-0.01991162054289,384
2024-11-30,2,0.027511043906152905,421
2024-11-30,3,0.0256155367566575,408
2024-11-30,4,0.051579350359281455,426
2024-11-30,5,0.05690421585281449,431
2024-11-30,6,0.05254509829084052,404
2024-11-30,7,0.0496009586168014,418
2024-11-30,8,0.06284616778936458,416
2024-11-30,9,0.0411374480233257,413
2024-11-30,10,0.04535079073332535,459
2024-12-31,1,-0.11781703370238894,381
2024-12-31,2,-0.10575902891209771,423
2024-12-31,3,-0.09585019236386653,411
2024-12-31,4,-0.07057230899813964,424
2024-12-31,5,-0.062157682404200415,429
2024-12-31,6,-0.032711919484186176,407
2024-12-31,7,-0.02562520280105608,414
2024-12-31,8,-0.019415452831913878,421
2024-12-31,9,-0.014008062290811132,413
2024-12-31,10,0.0032416539655602014,457
2025-01-31,1,-0.026387032186633717,384
2025-01-31,2,-0.025647502789691197,424
2025-01-31,3,-0.03172216125855855,410
2025-01-31,4,-0.015251421461319414,423
2025-01-31,5,-0.020753253426270084,433
2025-01-31,6,-0.015220993801843342,406
2025-01-31,7,-0.017885288073238168,413
2025-01-31,8,-0.016619009882860268,420
2025-01-31,9,-0.017413083258289466,414
2025-01-31,10,-0.014965780693527967,459
2025-02-28,1,0.13077076123452086,379
2025-02-28,2,0.1255767369739521,423
2025-02-28,3,0.10035373889860386,409
2025-02-28,4,0.09625026268502818,425
2025-02-28,5,0.08982009974833817,433
2025-02-28,6,0.07508973880143639,407
2025-02-28,7,0.08047641200812435,416
2025-02-28,8,0.07140760210608355,418
2025-02-28,9,0.044876389661251646,414
2025-02-28,10,0.04042192200129647,461
2025-03-31,1,-0.06972890661922533,382
2025-03-31,2,-0.039982215301397,423
2025-03-31,3,-0.019922976273111306,411
2025-03-31,4,-0.012103721952304915,427
2025-03-31,5,0.00844056263743114,432
2025-03-31,6,0.010963228739046685,405
2025-03-31,7,0.006334308482611186,417
2025-03-31,8,0.013700634458315626,421
2025-03-31,9,0.02233220761513994,413
2025-03-31,10,0.026724676427877677,462
2025-04-30,1,-0.034227365302615734,385
2025-04-30,2,-0.030150877706653145,422
2025-04-30,3,-0.015989112990958725,414
2025-04-30,4,-0.016235679119752086,425
2025-04-30,5,-0.028923391088861557,431
2025-04-30,6,-0.028589892918411724,405
2025-04-30,7,-0.03206418635848131,419
2025-04-30,8,-0.03157266903145718,420
2025-04-30,9,-0.03652140294680322,416
2025-04-30,10,-0.03743528941260349,460
2025-05-31,1,0.026448311043389374,381
2025-05-31,2,0.04195872905121166,419
2025-05-31,3,0.05264508822721617,410
2025-05-31,4,0.05682926906525848,419
2025-05-31,5,0.05687670372566288,426
2025-05-31,6,0.03662726490892785,405
2025-05-31,7,0.045883192985931937,409
2025-05-31,8,0.042478582553161864,420
2025-05-31,9,0.0415343977127276,409
2025-05-31,10,0.03794627938000015,457
2025-06-30,1,0.06716303942802442,382
2025-06-30,2,0.06323271794031096,416
2025-06-30,3,0.06097200101378355,409
2025-06-30,4,0.06253415036726577,418
2025-06-30,5,0.056345163854943196,422
2025-06-30,6,0.06653326498310526,402
2025-06-30,7,0.06997246218093965,409
2025-06-30,8,0.06464609959321395,418
2025-06-30,9,0.054387917775233205,407
2025-06-30,10,0.044264220223573784,452
2025-07-31,1,0.018702916412060663,385
2025-07-31,2,0.03571256924859409,420
2025-07-31,3,0.04151659169215,410
2025-07-31,4,0.048775134362531364,424
2025-07-31,5,0.05179684715599915,431
2025-07-31,6,0.06004542236071988,403
2025-07-31,7,0.05737388736284615,414
2025-07-31,8,0.05062578284993843,420
2025-07-31,9,0.06070406413717231,410
2025-07-31,10,0.054115665181843825,462
2025-08-31,1,0.13284062262657345,389
2025-08-31,2,0.09018158001792333,429
2025-08-31,3,0.09710566168770089,409
2025-08-31,4,0.0941890771443755,430
2025-08-31,5,0.08361567724995005,433
2025-08-31,6,0.08465145485320229,411
2025-08-31,7,0.08593904561846519,418
2025-08-31,8,0.08068572114143342,421
2025-08-31,9,0.08390429726431764,417
2025-08-31,10,0.06966392303709781,464
2025-09-30,1,-0.011948416720382509,384
2025-09-30,2,0.0080220397920219,427
2025-09-30,3,0.013413993712617006,416
2025-09-30,4,0.008851596269583116,423
2025-09-30,5,0.028410679684195618,439
2025-09-30,6,0.008833977694946227,411
2025-09-30,7,0.016465381291069527,416
2025-09-30,8,0.0018579607333993292,423
2025-09-30,9,0.010056618710828127,420
2025-09-30,10,0.0035159399812875946,462
2025-10-31,1,-0.015795793621939083,388
2025-10-31,2,-0.004847719836821189,426
2025-10-31,3,-0.003458071742757851,408
2025-10-31,4,-0.013298491210220255,433
2025-10-31,5,0.005701806618392564,439
2025-10-31,6,0.015826663562819778,404
2025-10-31,7,0.02273089865885559,426
2025-10-31,8,0.02260300959562644,415
2025-10-31,9,0.02644939911360416,419
2025-10-31,10,0.02671812134167901,464
2025-11-30,1,-0.01167297809008708,392
2025-11-30,2,-0.009462524018416647,423
2025-11-30,3,-0.011997505025085946,413
2025-11-30,4,-0.014735310974888047,424
2025-11-30,5,-0.009190411807235292,438
2025-11-30,6,-0.011688883140823314,411
2025-11-30,7,-0.006317305950292176,414
2025-11-30,8,-0.015773097831383334,423
2025-11-30,9,-0.0046105810412299325,413
2025-11-30,10,-0.005626904396902435,471
2025-12-31,1,0.025437639997536027,388
2025-12-31,2,0.030292855740496373,424
2025-12-31,3,0.02596242048603481,417
2025-12-31,4,0.028587243770617003,424
2025-12-31,5,0.028389907365272526,435
2025-12-31,6,0.020797661097019252,411
2025-12-31,7,0.020846884392213834,414
2025-12-31,8,0.021366364352732935,427
2025-12-31,9,0.02401109750712545,414
2025-12-31,10,0.021153641008961194,467
2026-01-31,1,,389
2026-01-31,2,,423
2026-01-31,3,,425
2026-01-31,4,,422
2026-01-31,5,,440
2026-01-31,6,,411
2026-01-31,7,,417
2026-01-31,8,,430
2026-01-31,9,,418
2026-01-31,10,,463
